,match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
0,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.1,Virat Kohli,Deepak Chahar,0,1,1,0,0,0,NaN,NaN,NaN
1,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.1,Virat Kohli,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
2,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.2,Faf du Plessis,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
3,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.3,Faf du Plessis,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
4,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.4,Faf du Plessis,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
5,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.5,Faf du Plessis,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
6,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,0.6,Faf du Plessis,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
7,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.1,Faf du Plessis,Tushar Deshpande,4,0,0,0,0,0,NaN,NaN,NaN
8,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.2,Faf du Plessis,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
9,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.3,Faf du Plessis,Tushar Deshpande,4,0,0,0,0,0,NaN,NaN,NaN
10,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.4,Faf du Plessis,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
11,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.5,Faf du Plessis,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
12,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,1.6,Faf du Plessis,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
13,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.1,Faf du Plessis,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
14,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.2,Faf du Plessis,Deepak Chahar,0,1,1,0,0,0,NaN,NaN,NaN
15,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.2,Faf du Plessis,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
16,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.3,Faf du Plessis,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
17,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.4,Faf du Plessis,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
18,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.5,Faf du Plessis,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
19,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,2.6,Faf du Plessis,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
20,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.1,Virat Kohli,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
21,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.2,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
22,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.3,Faf du Plessis,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
23,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.4,Faf du Plessis,Maheesh Theekshana,0,1,0,0,1,0,NaN,NaN,NaN
24,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.5,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
25,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,3.6,Faf du Plessis,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
26,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.1,Faf du Plessis,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
27,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.2,Faf du Plessis,Mustafizur Rahman,4,0,0,0,0,0,NaN,NaN,NaN
28,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.3,Faf du Plessis,Mustafizur Rahman,0,0,0,0,0,0,caught,Faf du Plessis,Rachin Ravindra
29,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.4,Rajat Patidar,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
30,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.5,Rajat Patidar,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
31,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,4.6,Rajat Patidar,Mustafizur Rahman,0,0,0,0,0,0,caught,Rajat Patidar,MS Dhoni
32,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.1,Virat Kohli,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
33,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.2,Virat Kohli,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
34,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.3,Glenn Maxwell,Deepak Chahar,0,0,0,0,0,0,caught,Glenn Maxwell,MS Dhoni
35,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.4,Cameron Green,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
36,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.5,Cameron Green,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
37,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,5.6,Cameron Green,Deepak Chahar,0,0,0,0,0,0,NaN,NaN,NaN
38,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.1,Virat Kohli,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
39,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.2,Cameron Green,Ravindra Jadeja,2,0,0,0,0,0,NaN,NaN,NaN
40,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.3,Cameron Green,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
41,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.4,Cameron Green,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
42,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.5,Virat Kohli,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
43,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,6.6,Cameron Green,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
44,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.1,Cameron Green,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
45,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.2,Cameron Green,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
46,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.3,Virat Kohli,Maheesh Theekshana,2,0,0,0,0,0,NaN,NaN,NaN
47,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.4,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
48,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.5,Cameron Green,Maheesh Theekshana,2,0,0,0,0,0,NaN,NaN,NaN
49,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,7.6,Cameron Green,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
50,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.1,Cameron Green,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
51,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.2,Virat Kohli,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
52,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.3,Cameron Green,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
53,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.4,Cameron Green,Ravindra Jadeja,4,0,0,0,0,0,NaN,NaN,NaN
54,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.5,Cameron Green,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
55,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,8.6,Virat Kohli,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
56,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.1,Virat Kohli,Maheesh Theekshana,2,0,0,0,0,0,NaN,NaN,NaN
57,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.2,Virat Kohli,Maheesh Theekshana,6,0,0,0,0,0,NaN,NaN,NaN
58,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.3,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
59,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.4,Cameron Green,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
60,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.5,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
61,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,9.6,Cameron Green,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
62,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.1,Cameron Green,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
63,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.2,Cameron Green,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
64,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.3,Cameron Green,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
65,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.4,Virat Kohli,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
66,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.5,Virat Kohli,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
67,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,10.6,Virat Kohli,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
68,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.1,Cameron Green,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
69,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.2,Virat Kohli,Mustafizur Rahman,0,0,0,0,0,0,caught,Virat Kohli,Rachin Ravindra
70,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.3,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
71,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.4,Cameron Green,Mustafizur Rahman,0,0,0,0,0,0,bowled,Cameron Green,NaN
72,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.5,Dinesh Karthik,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
73,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,11.6,Dinesh Karthik,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
74,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.1,Dinesh Karthik,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
75,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.2,Dinesh Karthik,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
76,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.3,Anuj Rawat,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
77,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.4,Dinesh Karthik,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
78,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.5,Dinesh Karthik,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
79,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,12.6,Anuj Rawat,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
80,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.1,Anuj Rawat,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
81,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.2,Dinesh Karthik,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
82,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.3,Anuj Rawat,Ravindra Jadeja,2,0,0,0,0,0,NaN,NaN,NaN
83,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.4,Anuj Rawat,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
84,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.5,Dinesh Karthik,Ravindra Jadeja,0,1,0,1,0,0,NaN,NaN,NaN
85,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,13.6,Anuj Rawat,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
86,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.1,Anuj Rawat,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
87,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.2,Anuj Rawat,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
88,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.3,Dinesh Karthik,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
89,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.4,Anuj Rawat,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
90,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.5,Dinesh Karthik,Deepak Chahar,1,0,0,0,0,0,NaN,NaN,NaN
91,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,14.6,Anuj Rawat,Deepak Chahar,4,0,0,0,0,0,NaN,NaN,NaN
92,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.1,Dinesh Karthik,Maheesh Theekshana,4,0,0,0,0,0,NaN,NaN,NaN
93,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.2,Dinesh Karthik,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
94,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.3,Anuj Rawat,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
95,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.4,Dinesh Karthik,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
96,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.5,Anuj Rawat,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
97,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,15.6,Dinesh Karthik,Maheesh Theekshana,6,0,0,0,0,0,NaN,NaN,NaN
98,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.1,Anuj Rawat,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
99,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.2,Anuj Rawat,Mustafizur Rahman,4,0,0,0,0,0,NaN,NaN,NaN
100,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.3,Anuj Rawat,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
101,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.4,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
102,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.5,Dinesh Karthik,Mustafizur Rahman,0,1,1,0,0,0,NaN,NaN,NaN
103,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.5,Dinesh Karthik,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
104,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,16.6,Anuj Rawat,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
105,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.1,Dinesh Karthik,Tushar Deshpande,0,1,1,0,0,0,NaN,NaN,NaN
106,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.1,Dinesh Karthik,Tushar Deshpande,6,0,0,0,0,0,NaN,NaN,NaN
107,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.2,Dinesh Karthik,Tushar Deshpande,0,1,1,0,0,0,NaN,NaN,NaN
108,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.2,Dinesh Karthik,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
109,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.3,Anuj Rawat,Tushar Deshpande,6,0,0,0,0,0,NaN,NaN,NaN
110,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.4,Anuj Rawat,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
111,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.5,Anuj Rawat,Tushar Deshpande,6,0,0,0,0,0,NaN,NaN,NaN
112,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,17.6,Anuj Rawat,Tushar Deshpande,4,0,0,0,0,0,NaN,NaN,NaN
113,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.1,Dinesh Karthik,Mustafizur Rahman,2,0,0,0,0,0,NaN,NaN,NaN
114,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.2,Dinesh Karthik,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
115,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.3,Anuj Rawat,Mustafizur Rahman,6,0,0,0,0,0,NaN,NaN,NaN
116,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.4,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
117,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.5,Dinesh Karthik,Mustafizur Rahman,4,0,0,0,0,0,NaN,NaN,NaN
118,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.6,Dinesh Karthik,Mustafizur Rahman,0,1,1,0,0,0,NaN,NaN,NaN
119,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,18.6,Dinesh Karthik,Mustafizur Rahman,0,1,0,1,0,0,NaN,NaN,NaN
120,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,19.1,Dinesh Karthik,Tushar Deshpande,0,1,1,0,0,0,NaN,NaN,NaN
121,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,19.1,Dinesh Karthik,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
122,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,19.2,Dinesh Karthik,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
123,202401,2024,1,"Mar 22, 2024","MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,Chennai Super Kings,1,19.3,Dinesh Karthik,Tushar Deshpande,0,1,1,0,0,0,NaN,NaN,NaN
